Subject	Alter	Group	Block	Blocktype	congruency[Block]	correctRESP[Block]	lstBlockOrder	lstCheckInstructions	practice1	practice2	Procedure[Block]	Running[Block]	stimulus[Block]	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus1.ACC	stimulus1.CRESP	stimulus1.RESP	stimulus1.RT	stimulus2.ACC[Block]	stimulus2.CRESP[Block]	stimulus2.RESP[Block]	stimulus2.RT[Block]	target[Block]	Trial	congruency[Trial]	correctRESP[Trial]	lstcong20	lstcong80	lstMain	Procedure[Trial]	Running[Trial]	stimulus[Trial]	stimulus2.ACC[Trial]	stimulus2.CRESP[Trial]	stimulus2.RESP[Trial]	stimulus2.RT[Trial]	target[Trial]
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															28	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	324	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															29	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	473	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															30	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	331	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															31	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	418	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															32	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	329	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															33	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	417	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															34	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	488	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															35	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	396	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															36	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	337	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															37	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	328	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															38	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	336	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															39	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	311	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															40	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	1401	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															41	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	597	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															42	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	370	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															43	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	353	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															44	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	459	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															45	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	363	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															46	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	391	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															47	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	345	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															48	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	307	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															49	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	453	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															50	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	357	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															51	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	545	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															52	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	339	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															53	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	379	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															54	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	362	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															55	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	295	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															56	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	246	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															57	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	331	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															58	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	386	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															59	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	404	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															60	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	313	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															61	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	363	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															62	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	295	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															63	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	327	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															64	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	251	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															65	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	467	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															66	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	405	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															67	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	409	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															68	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	305	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															69	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	291	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															70	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	338	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															71	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	281	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															72	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	278	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															73	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	307	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															74	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	405	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															75	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	313	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															76	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	475	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															77	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	416	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															78	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	359	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															79	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	436	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															80	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	337	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															81	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	408	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															82	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	383	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															83	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	657	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															84	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	472	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															85	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	458	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															86	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	426	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															87	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	452	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															88	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	403	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															89	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	410	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															90	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	466	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															91	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	436	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															92	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	448	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															93	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	416	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															94	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	455	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															95	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	406	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															96	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	363	1
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															97	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	407	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															98	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	284	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															99	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	265	2
52	20	1	25	lstcong20			2				BlockProc	lstBlockOrder															100	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	354	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															1	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	453	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															2	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	451	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															3	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	387	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															4	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	422	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															5	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	399	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															6	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	420	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															7	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	347	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															8	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	374	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															9	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	372	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															10	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	692	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															11	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	403	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															12	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	312	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															13	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	441	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															14	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	406	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															15	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	251	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															16	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	370	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															17	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	353	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															18	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	460	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															19	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	314	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															20	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	336	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															21	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	471	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															22	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	281	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															23	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	309	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															24	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	423	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															25	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	417	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															26	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	424	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															27	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	418	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															28	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	0	{-g}	{-h}	426	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															29	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	484	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															30	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	536	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															31	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	328	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															32	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	335	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															33	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	390	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															34	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	456	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															35	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	408	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															36	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	335	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															37	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	246	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															38	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	475	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															39	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	368	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															40	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	351	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															41	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	393	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															42	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	475	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															43	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	320	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															44	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	292	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															45	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	452	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															46	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	403	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															47	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	440	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															48	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	388	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															49	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	0	{-h}	{-g}	406	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															50	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	539	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															51	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	442	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															52	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	375	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															53	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	374	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															54	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	293	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															55	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	453	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															56	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	324	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															57	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	377	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															58	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	328	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															59	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	287	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															60	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	415	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															61	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	390	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															62	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	376	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															63	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	311	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															64	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	281	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															65	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	390	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															66	incong	{-g}		3	1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	440	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															67	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	389	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															68	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	327	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															69	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	667	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															70	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	389	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															71	cong	{-h}		2	1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	359	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															72	cong	{-g}		1	1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	516	1
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															73	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	464	2
52	20	1	26	lstcong80			1				BlockProc	lstBlockOrder															74	incong	{-h}		4	1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	322	2
